ROWNUM|ACCOUNTID|MERCHANT_NAME|MERCHANT_CATEGORY_CODE|MERCHANT_CATEGORY_DESC|MERCHANT_COUNTRY|POST_DATE|TRANSACTION_DATE|TRANSACTION_TYPE|CREDIT_DEBIT|CREDIT_LIMIT|AMOUNT|BALANCE|CREDITCARDNUMBER|CC_TYPE|USE_CASE|CUST_NAME|NUM_CCS|CUST_CITY|CUST_STATE|CUST_ZIP|CUST_COUNTRY|TRANS_DETAIL
76_2016-02-01 22:08:53|10786191|Hardware Solutions Solutions|3278|Airlines|US|2015-05-29|2015-05-28|Refund|D|12000|1182|545|96682153408889010|discover|Use Case 9 - Red|Leon Wisoky|2|SANTA ANA|CA|92701|US|
77_2016-02-01 22:08:53|10786191|Payment|1111|Customer Payment|US|2015-05-31|2015-05-30|ATM Payment|C|12000|27|572|96682153408889010|discover|Use Case 9 - Red|Leon Wisoky|2|SANTA ANA|CA|92701|US|
78_2016-02-01 22:08:53|10786191|Alpha Vision|3357|Car Rental|US|2015-06-03|2015-06-02|Penalty|D|12000|146|426|96682153408889010|discover|Use Case 9 - Red|Leon Wisoky|2|SANTA ANA|CA|92701|US|
79_2016-02-01 22:08:53|10786191|Graphics Hardware|3162|Airlines|US|2015-06-06|2015-06-05|Penalty|D|12000|270|156|96682153408889010|discover|Use Case 9 - Red|Leon Wisoky|2|SANTA ANA|CA|92701|US|
80_2016-02-01 22:08:53|10786191|Galaxy Federated Speed|3051|Airlines|US|2015-06-08|2015-06-07|Purchase|D|12000|82|74|96682153408889010|discover|Use Case 9 - Red|Leon Wisoky|2|SANTA ANA|CA|92701|US|
81_2016-02-01 22:08:53|10786191|Telecom East|3027|Airlines|US|2015-06-10|2015-06-09|Purchase|D|12000|70|4|96682153408889010|discover|Use Case 9 - Red|Leon Wisoky|2|SANTA ANA|CA|92701|US|
82_2016-02-01 22:08:53|10786191|Consulting West|3169|Airlines|US|2015-06-13|2015-06-12|Penalty|D|12000|4|0|96682153408889010|discover|Use Case 9 - Red|Leon Wisoky|2|SANTA ANA|CA|92701|US|
83_2016-02-01 22:08:53|10786191|Payment|1111|Customer Payment|US|2015-06-14|2015-06-13|ATM Payment|C|12000|2515|2515|96682153408889010|discover|Use Case 9 - Red|Leon Wisoky|2|SANTA ANA|CA|92701|US|
84_2016-02-01 22:08:53|10786191|Bell Net Hill|5931|Used Merchandise and Secondhand Stores|US|2015-06-15|2015-06-14|Penalty|D|12000|1496|1019|96682153408889010|discover|Use Case 9 - Red|Leon Wisoky|2|SANTA ANA|CA|92701|US|
85_2016-02-01 22:08:53|10786191|Payment|1111|Customer Payment|US|2015-06-17|2015-06-16|ACH Payment|C|12000|362|1381|96682153408889010|discover|Use Case 9 - Red|Leon Wisoky|2|SANTA ANA|CA|92701|US|
86_2016-02-01 22:08:53|10786191|Hardware Federated Source|8651|Political Organizations|US|2015-06-19|2015-06-18|Purchase|D|12000|851|530|96682153408889010|discover|Use Case 9 - Red|Leon Wisoky|2|SANTA ANA|CA|92701|US|
87_2016-02-01 22:08:53|10786191|Payment|1111|Customer Payment|US|2015-06-21|2015-06-20|Wire Payment|C|12000|151|681|96682153408889010|discover|Use Case 9 - Red|Leon Wisoky|2|SANTA ANA|CA|92701|US|
88_2016-02-01 22:08:53|10786191|Payment|1111|Customer Payment|US|2015-06-22|2015-06-21|Paper Check|C|12000|600|1281|96682153408889010|discover|Use Case 9 - Red|Leon Wisoky|2|SANTA ANA|CA|92701|US|
89_2016-02-01 22:08:53|10786191|Payment|1111|Customer Payment|US|2015-06-23|2015-06-22|ATM Payment|C|12000|1144|2425|96682153408889010|discover|Use Case 9 - Red|Leon Wisoky|2|SANTA ANA|CA|92701|US|
90_2016-02-01 22:08:53|10786191|Payment|1111|Customer Payment|US|2015-06-25|2015-06-24|Cash Payment|C|12000|860|3285|96682153408889010|discover|Use Case 9 - Red|Leon Wisoky|2|SANTA ANA|CA|92701|US|
91_2016-02-01 22:08:53|10786191|Payment|1111|Customer Payment|US|2015-06-27|2015-06-26|e-Check Check|C|12000|2096|5381|96682153408889010|discover|Use Case 9 - Red|Leon Wisoky|2|SANTA ANA|CA|92701|US|
92_2016-02-01 22:08:53|10786191|Payment|1111|Customer Payment|US|2015-06-28|2015-06-27|Wire Payment|C|12000|3030|8411|96682153408889010|discover|Use Case 9 - Red|Leon Wisoky|2|SANTA ANA|CA|92701|US|
93_2016-02-01 22:08:53|10786191|Payment|1111|Customer Payment|US|2015-06-29|2015-06-28|Online Transfer|C|12000|2583|10994|96682153408889010|discover|Use Case 9 - Red|Leon Wisoky|2|SANTA ANA|CA|92701|US|
94_2016-02-01 22:08:53|10786191|Hardware Internet Digital|3299|Airlines|US|2015-07-01|2015-06-30|Penalty|D|12000|1386|9608|96682153408889010|discover|Use Case 9 - Red|Leon Wisoky|2|SANTA ANA|CA|92701|US|
95_2016-02-01 22:08:53|10786191|Payment|1111|Customer Payment|US|2015-07-04|2015-07-03|ATM Payment|C|12000|7159|16767|96682153408889010|discover|Use Case 9 - Red|Leon Wisoky|2|SANTA ANA|CA|92701|US|
96_2016-02-01 22:08:53|10786191|Interactive Software Alpha|3397|Car Rental|US|2015-07-06|2015-07-05|Fee|D|12000|397|16370|96682153408889010|discover|Use Case 9 - Red|Leon Wisoky|2|SANTA ANA|CA|92701|US|
97_2016-02-01 22:08:53|10786191|Omega Industries|3297|Airlines|US|2015-07-09|2015-07-08|Fee|D|12000|626|15744|96682153408889010|discover|Use Case 9 - Red|Leon Wisoky|2|SANTA ANA|CA|92701|US|
98_2016-02-01 22:08:53|10786191|Electronic Studio Industries|4468|Marinas/ Service and Supplies|US|2015-07-11|2015-07-10|Fee|D|12000|1567|14177|96682153408889010|discover|Use Case 9 - Red|Leon Wisoky|2|SANTA ANA|CA|92701|US|
99_2016-02-01 22:08:53|10786191|Network Studio Net|3368|Car Rental|US|2015-07-12|2015-07-11|Penalty|D|12000|1106|13071|96682153408889010|discover|Use Case 9 - Red|Leon Wisoky|2|SANTA ANA|CA|92701|US|
100_2016-02-01 22:08:53|10786191|Construction West Design|3430|Car Rental|US|2015-07-13|2015-07-12|Penalty|D|12000|155|12916|96682153408889010|discover|Use Case 9 - Red|Leon Wisoky|2|SANTA ANA|CA|92701|US|
101_2016-02-01 22:08:53|10786191|East Universal|3014|Airlines|US|2015-07-16|2015-07-15|Interest Charge|D|12000|718|12198|96682153408889010|discover|Use Case 9 - Red|Leon Wisoky|2|SANTA ANA|CA|92701|US|
102_2016-02-01 22:08:53|10786191|Technology Federated|3034|Airlines|US|2015-07-19|2015-07-18|Interest Charge|D|12000|193|12005|96682153408889010|discover|Use Case 9 - Red|Leon Wisoky|2|SANTA ANA|CA|92701|US|
103_2016-02-01 22:08:53|10786191|Source Resource|5611|Mens and Boys Clothing and Accessories Stores|US|2015-07-20|2015-07-19|Interest Charge|D|12000|1|12004|96682153408889010|discover|Use Case 9 - Red|Leon Wisoky|2|SANTA ANA|CA|92701|US|
104_2016-02-01 22:08:53|10786191|Galaxy Graphics Net|3042|Airlines|US|2015-07-22|2015-07-21|Refund|D|12000|4|12000|96682153408889010|discover|Use Case 9 - Red|Leon Wisoky|2|SANTA ANA|CA|92701|US|
105_2016-02-01 22:08:53|10786191|Net Construction|3080|Airlines|US|2015-07-23|2015-07-22|Fee|D|12000|399|11601|96682153408889010|discover|Use Case 9 - Red|Leon Wisoky|2|SANTA ANA|CA|92701|US|
106_2016-02-01 22:08:53|10786191|Direct Pacific Internet|3212|Airlines|US|2015-07-25|2015-07-24|Penalty|D|12000|9857|1744|96682153408889010|discover|Use Case 9 - Red|Leon Wisoky|2|SANTA ANA|CA|92701|US|
107_2016-02-01 22:08:53|10786191|Vision Research Studio|5169|Chemicals and Allied Products (Not Elsewhere Classified)|US|2015-07-28|2015-07-27|Purchase|D|12000|1721|23|96682153408889010|discover|Use Case 9 - Red|Leon Wisoky|2|SANTA ANA|CA|92701|US|
108_2016-02-01 22:08:53|10786191|Payment|1111|Customer Payment|US|2015-07-30|2015-07-29|Wire Payment|C|12000|17|40|96682153408889010|discover|Use Case 9 - Red|Leon Wisoky|2|SANTA ANA|CA|92701|US|
109_2016-02-01 22:08:53|10786191|Payment|1111|Customer Payment|US|2015-08-02|2015-08-01|Online Transfer|C|12000|29|69|96682153408889010|discover|Use Case 9 - Red|Leon Wisoky|2|SANTA ANA|CA|92701|US|
110_2016-02-01 22:08:53|10786191|Payment|1111|Customer Payment|US|2015-08-03|2015-08-02|Wire Payment|C|12000|52|121|96682153408889010|discover|Use Case 9 - Red|Leon Wisoky|2|SANTA ANA|CA|92701|US|
111_2016-02-01 22:08:53|10786191|Signal Internet Software|3254|Airlines|US|2015-08-04|2015-08-03|Fee|D|12000|4|117|96682153408889010|discover|Use Case 9 - Red|Leon Wisoky|2|SANTA ANA|CA|92701|US|
112_2016-02-01 22:08:53|10786191|North Net|3237|Airlines|US|2015-08-06|2015-08-05|Penalty|D|12000|116|1|96682153408889010|discover|Use Case 9 - Red|Leon Wisoky|2|SANTA ANA|CA|92701|US|
113_2016-02-01 22:08:53|10786191|Industries Hill Architecture|3162|Airlines|US|2015-08-08|2015-08-07|Interest Charge|D|12000|1|0|96682153408889010|discover|Use Case 9 - Red|Leon Wisoky|2|SANTA ANA|CA|92701|US|
114_2016-02-01 22:08:53|10786191|Payment|2222|Non Customer Payment|US|2015-08-11|2015-08-10|Wire Payment|C|12000|4204|4204|96682153408889010|discover|Use Case 9 - Red|Leon Wisoky|2|SANTA ANA|CA|92701|US|
115_2016-02-01 22:08:53|10786191|Future Vision Application|3116|Airlines|US|2015-08-12|2015-08-11|Refund|D|12000|269|3935|96682153408889010|discover|Use Case 9 - Red|Leon Wisoky|2|SANTA ANA|CA|92701|US|
116_2016-02-01 22:08:53|10786191|Payment|1111|Customer Payment|US|2015-08-14|2015-08-13|Cash Payment|C|12000|479|4414|96682153408889010|discover|Use Case 9 - Red|Leon Wisoky|2|SANTA ANA|CA|92701|US|
117_2016-02-01 22:08:53|10786191|Payment|1111|Customer Payment|US|2015-08-15|2015-08-14|Wire Payment|C|12000|3898|8312|96682153408889010|discover|Use Case 9 - Red|Leon Wisoky|2|SANTA ANA|CA|92701|US|
118_2016-02-01 22:08:53|10786191|Payment|1111|Customer Payment|US|2015-08-18|2015-08-17|Cash Payment|C|12000|6706|15018|96682153408889010|discover|Use Case 9 - Red|Leon Wisoky|2|SANTA ANA|CA|92701|US|
119_2016-02-01 22:08:53|10786191|Alpha Advanced|3136|Airlines|US|2015-08-21|2015-08-20|Purchase|D|12000|1894|13124|96682153408889010|discover|Use Case 9 - Red|Leon Wisoky|2|SANTA ANA|CA|92701|US|
120_2016-02-01 22:08:53|10786191|Technology Interactive Architecture|5331|Variety Stores|US|2015-08-22|2015-08-21|Fee|D|12000|446|12678|96682153408889010|discover|Use Case 9 - Red|Leon Wisoky|2|SANTA ANA|CA|92701|US|
121_2016-02-01 22:08:53|10786191|Research Network Design|4119|Ambulance Services|US|2015-08-24|2015-08-23|Fee|D|12000|633|12045|96682153408889010|discover|Use Case 9 - Red|Leon Wisoky|2|SANTA ANA|CA|92701|US|
122_2016-02-01 22:08:53|10786191|Analysis Omega Resource|3181|Airlines|US|2015-08-25|2015-08-24|Penalty|D|12000|24|12021|96682153408889010|discover|Use Case 9 - Red|Leon Wisoky|2|SANTA ANA|CA|92701|US|
123_2016-02-01 22:08:53|10786191|Systems Construction Net|5812|Eating Places Restaurants|US|2015-08-26|2015-08-25|Interest Charge|D|12000|9|12012|96682153408889010|discover|Use Case 9 - Red|Leon Wisoky|2|SANTA ANA|CA|92701|US|
124_2016-02-01 22:08:53|10786191|Galaxy Telecom Design|3112|Airlines|US|2015-08-27|2015-08-26|Purchase|D|12000|11|12001|96682153408889010|discover|Use Case 9 - Red|Leon Wisoky|2|SANTA ANA|CA|92701|US|
125_2016-02-01 22:08:53|10786191|South Universal|3069|Airlines|US|2015-08-29|2015-08-28|Fee|D|12000|1|12000|96682153408889010|discover|Use Case 9 - Red|Leon Wisoky|2|SANTA ANA|CA|92701|US|
126_2016-02-01 22:08:53|10786191|Omega Universal Signal|4011|Railroads|US|2015-08-31|2015-08-30|Interest Charge|D|12000|6356|5644|96682153408889010|discover|Use Case 9 - Red|Leon Wisoky|2|SANTA ANA|CA|92701|US|
127_2016-02-01 22:08:53|10786191|Solutions Hardware|8220|Colleges Universities|US|2015-09-03|2015-09-02|Interest Charge|D|12000|444|5200|96682153408889010|discover|Use Case 9 - Red|Leon Wisoky|2|SANTA ANA|CA|92701|US|
128_2016-02-01 22:08:53|10786191|Alpha Galaxy Power|5995|Pet Shops Pet Food and Supplies|US|2015-09-06|2015-09-05|Penalty|D|12000|3042|2158|96682153408889010|discover|Use Case 9 - Red|Leon Wisoky|2|SANTA ANA|CA|92701|US|
129_2016-02-01 22:08:53|10786191|Payment|1111|Customer Payment|US|2015-09-08|2015-09-07|ACH Payment|C|12000|625|2783|96682153408889010|discover|Use Case 9 - Red|Leon Wisoky|2|SANTA ANA|CA|92701|US|
130_2016-02-01 22:08:53|10786191|Innovation Digital Vision|3086|Airlines|US|2015-09-10|2015-09-09|Interest Charge|D|12000|1433|1350|96682153408889010|discover|Use Case 9 - Red|Leon Wisoky|2|SANTA ANA|CA|92701|US|
131_2016-02-01 22:08:53|10786191|Data Industries Net|5045|Computers Peripherals and Software|US|2015-09-13|2015-09-12|Refund|D|12000|680|670|96682153408889010|discover|Use Case 9 - Red|Leon Wisoky|2|SANTA ANA|CA|92701|US|
132_2016-02-01 22:08:53|10786191|Hardware Galaxy Hill|3399|Car Rental|US|2015-09-15|2015-09-14|Penalty|D|12000|1|669|96682153408889010|discover|Use Case 9 - Red|Leon Wisoky|2|SANTA ANA|CA|92701|US|
133_2016-02-01 22:08:53|10786191|Universal Power Signal|5814|Fast Food Restaurants|US|2015-09-18|2015-09-17|Purchase|D|12000|610|59|96682153408889010|discover|Use Case 9 - Red|Leon Wisoky|2|SANTA ANA|CA|92701|US|
134_2016-02-01 22:08:53|10786191|Payment|1111|Customer Payment|US|2015-09-19|2015-09-18|Paper Check|C|12000|7|66|96682153408889010|discover|Use Case 9 - Red|Leon Wisoky|2|SANTA ANA|CA|92701|US|
135_2016-02-01 22:08:53|10786191|Payment|1111|Customer Payment|US|2015-09-21|2015-09-20|Wire Payment|C|12000|63|129|96682153408889010|discover|Use Case 9 - Red|Leon Wisoky|2|SANTA ANA|CA|92701|US|
136_2016-02-01 22:08:53|10786191|Signal Universal|3023|Airlines|US|2015-09-22|2015-09-21|Fee|D|12000|83|46|96682153408889010|discover|Use Case 9 - Red|Leon Wisoky|2|SANTA ANA|CA|92701|US|
137_2016-02-01 22:08:53|10786191|Customer Payment|1111|Customer Payment|US|2015-09-23|2015-09-22|e-Check Check|C|12000|11954|12000|96682153408889010|discover|Use Case 9 - Red|Leon Wisoky|2|SANTA ANA|CA|92701|US|
0_2016-02-01 22:08:53|10786194|Payment|1111|Customer Payment|US|2015-01-03|2015-01-02|Cash Payment|C|22000|14121|36121|82552153408896949|discover|Use Case 11 - Green|Ms. Altie Hermiston DDS|2|WINTER GARDEN|FL|34787|US|
1_2016-02-01 22:08:53|10786194|Data Universal|3545|Hotels/Motels/Inns/Resorts|US|2015-01-06|2015-01-05|Purchase|D|22000|10406|25715|82552153408896949|discover|Use Case 11 - Green|Ms. Altie Hermiston DDS|2|WINTER GARDEN|FL|34787|US|
2_2016-02-01 22:08:53|10786194|Venture Alpha Future|3020|Airlines|US|2015-01-09|2015-01-08|Purchase|D|22000|3699|22016|82552153408896949|discover|Use Case 11 - Green|Ms. Altie Hermiston DDS|2|WINTER GARDEN|FL|34787|US|
3_2016-02-01 22:08:53|10786194|Electronics Analysis Star|3386|Car Rental|US|2015-01-10|2015-01-09|Purchase|D|22000|3|22013|82552153408896949|discover|Use Case 11 - Green|Ms. Altie Hermiston DDS|2|WINTER GARDEN|FL|34787|US|
4_2016-02-01 22:08:53|10786194|Graphics Construction|3001|Airlines|US|2015-01-11|2015-01-10|Purchase|D|22000|7|22006|82552153408896949|discover|Use Case 11 - Green|Ms. Altie Hermiston DDS|2|WINTER GARDEN|FL|34787|US|
5_2016-02-01 22:08:53|10786194|Systems Star|3214|Airlines|US|2015-01-13|2015-01-12|Purchase|D|22000|4|22002|82552153408896949|discover|Use Case 11 - Green|Ms. Altie Hermiston DDS|2|WINTER GARDEN|FL|34787|US|
6_2016-02-01 22:08:53|10786194|Star Network|3080|Airlines|US|2015-01-16|2015-01-15|Purchase|D|22000|2|22000|82552153408896949|discover|Use Case 11 - Green|Ms. Altie Hermiston DDS|2|WINTER GARDEN|FL|34787|US|
7_2016-02-01 22:08:53|10786194|West South Virtual|9223|Bail and Bond Payments|US|2015-01-17|2015-01-16|Purchase|D|22000|5774|16226|82552153408896949|discover|Use Case 11 - Green|Ms. Altie Hermiston DDS|2|WINTER GARDEN|FL|34787|US|
8_2016-02-01 22:08:53|10786194|Payment|1111|Customer Payment|US|2015-01-20|2015-01-19|ATM Payment|C|22000|7289|23515|82552153408896949|discover|Use Case 11 - Green|Ms. Altie Hermiston DDS|2|WINTER GARDEN|FL|34787|US|
9_2016-02-01 22:08:53|10786194|Virtual Net|3225|Airlines|US|2015-01-22|2015-01-21|Purchase|D|22000|1492|22023|82552153408896949|discover|Use Case 11 - Green|Ms. Altie Hermiston DDS|2|WINTER GARDEN|FL|34787|US|
10_2016-02-01 22:08:53|10786194|Solutions North Industries|5631|Womens Accessory and Specialty Shops|US|2015-01-24|2015-01-23|Purchase|D|22000|10|22013|82552153408896949|discover|Use Case 11 - Green|Ms. Altie Hermiston DDS|2|WINTER GARDEN|FL|34787|US|
11_2016-02-01 22:08:53|10786194|Provider Signal East|3605|Hotels/Motels/Inns/Resorts|US|2015-01-26|2015-01-25|Purchase|D|22000|2|22011|82552153408896949|discover|Use Case 11 - Green|Ms. Altie Hermiston DDS|2|WINTER GARDEN|FL|34787|US|
12_2016-02-01 22:08:53|10786194|Federated Vision|3567|Hotels/Motels/Inns/Resorts|US|2015-01-29|2015-01-28|Purchase|D|22000|11|22000|82552153408896949|discover|Use Case 11 - Green|Ms. Altie Hermiston DDS|2|WINTER GARDEN|FL|34787|US|
13_2016-02-01 22:08:53|10786194|Industries Virtual Electronics|5948|Luggage and Leather Goods Stores|US|2015-01-31|2015-01-30|Purchase|D|22000|2474|19526|82552153408896949|discover|Use Case 11 - Green|Ms. Altie Hermiston DDS|2|WINTER GARDEN|FL|34787|US|
14_2016-02-01 22:08:53|10786194|Atlantic Signal|3603|Hotels/Motels/Inns/Resorts|US|2015-02-01|2015-01-31|Penalty|D|22000|5794|13732|82552153408896949|discover|Use Case 11 - Green|Ms. Altie Hermiston DDS|2|WINTER GARDEN|FL|34787|US|
15_2016-02-01 22:08:53|10786194|Technology Source Innovation|3706|Hotels/Motels/Inns/Resorts|US|2015-02-02|2015-02-01|Purchase|D|22000|12627|1105|82552153408896949|discover|Use Case 11 - Green|Ms. Altie Hermiston DDS|2|WINTER GARDEN|FL|34787|US|
16_2016-02-01 22:08:53|10786194|Omega Source Resource|3024|Airlines|US|2015-02-04|2015-02-03|Purchase|D|22000|267|838|82552153408896949|discover|Use Case 11 - Green|Ms. Altie Hermiston DDS|2|WINTER GARDEN|FL|34787|US|
17_2016-02-01 22:08:53|10786194|Bell Advanced Technology|3594|Hotels/Motels/Inns/Resorts|US|2015-02-05|2015-02-04|Purchase|D|22000|369|469|82552153408896949|discover|Use Case 11 - Green|Ms. Altie Hermiston DDS|2|WINTER GARDEN|FL|34787|US|
18_2016-02-01 22:08:53|10786194|North Network|3777|Hotels/Motels/Inns/Resorts|US|2015-02-07|2015-02-06|Purchase|D|22000|248|221|82552153408896949|discover|Use Case 11 - Green|Ms. Altie Hermiston DDS|2|WINTER GARDEN|FL|34787|US|
19_2016-02-01 22:08:53|10786194|Payment|1111|Customer Payment|US|2015-02-10|2015-02-09|Online Transfer|C|22000|185|406|82552153408896949|discover|Use Case 11 - Green|Ms. Altie Hermiston DDS|2|WINTER GARDEN|FL|34787|US|
20_2016-02-01 22:08:53|10786194|Payment|1111|Customer Payment|US|2015-02-12|2015-02-11|ATM Payment|C|22000|89|495|82552153408896949|discover|Use Case 11 - Green|Ms. Altie Hermiston DDS|2|WINTER GARDEN|FL|34787|US|
21_2016-02-01 22:08:53|10786194|Alpha Systems Alpha|3697|Hotels/Motels/Inns/Resorts|US|2015-02-15|2015-02-14|Purchase|D|22000|6|489|82552153408896949|discover|Use Case 11 - Green|Ms. Altie Hermiston DDS|2|WINTER GARDEN|FL|34787|US|
22_2016-02-01 22:08:53|10786194|Payment|1111|Customer Payment|US|2015-02-16|2015-02-15|Reversal|C|22000|343|832|82552153408896949|discover|Use Case 11 - Green|Ms. Altie Hermiston DDS|2|WINTER GARDEN|FL|34787|US|
23_2016-02-01 22:08:53|10786194|Payment|1111|Customer Payment|US|2015-02-17|2015-02-16|ACH Payment|C|22000|705|1537|82552153408896949|discover|Use Case 11 - Green|Ms. Altie Hermiston DDS|2|WINTER GARDEN|FL|34787|US|
24_2016-02-01 22:08:53|10786194|East Industries|9402|Postal Services   Government Only|US|2015-02-18|2015-02-17|Purchase|D|22000|1222|315|82552153408896949|discover|Use Case 11 - Green|Ms. Altie Hermiston DDS|2|WINTER GARDEN|FL|34787|US|
25_2016-02-01 22:08:53|10786194|Payment|1111|Customer Payment|US|2015-02-20|2015-02-19|Reversal|C|22000|183|498|82552153408896949|discover|Use Case 11 - Green|Ms. Altie Hermiston DDS|2|WINTER GARDEN|FL|34787|US|
26_2016-02-01 22:08:53|10786194|Studio Source Advanced|8999|Professional Services|US|2015-02-23|2015-02-22|Interest Charge|D|22000|172|326|82552153408896949|discover|Use Case 11 - Green|Ms. Altie Hermiston DDS|2|WINTER GARDEN|FL|34787|US|
27_2016-02-01 22:08:53|10786194|Payment|1111|Customer Payment|US|2015-02-26|2015-02-25|Award|C|22000|183|509|82552153408896949|discover|Use Case 11 - Green|Ms. Altie Hermiston DDS|2|WINTER GARDEN|FL|34787|US|
28_2016-02-01 22:08:53|10786194|Universal Speed|3223|Airlines|US|2015-02-27|2015-02-26|Purchase|D|22000|201|308|82552153408896949|discover|Use Case 11 - Green|Ms. Altie Hermiston DDS|2|WINTER GARDEN|FL|34787|US|
29_2016-02-01 22:08:53|10786194|Provider Star Electronic|3132|Airlines|US|2015-03-01|2015-02-28|Fee|D|22000|77|231|82552153408896949|discover|Use Case 11 - Green|Ms. Altie Hermiston DDS|2|WINTER GARDEN|FL|34787|US|
30_2016-02-01 22:08:53|10786194|Payment|1111|Customer Payment|US|2015-03-02|2015-03-01|Reversal|C|22000|69|300|82552153408896949|discover|Use Case 11 - Green|Ms. Altie Hermiston DDS|2|WINTER GARDEN|FL|34787|US|
31_2016-02-01 22:08:53|10786194|Payment|1111|Customer Payment|US|2015-03-03|2015-03-02|Award|C|22000|21|321|82552153408896949|discover|Use Case 11 - Green|Ms. Altie Hermiston DDS|2|WINTER GARDEN|FL|34787|US|
32_2016-02-01 22:08:53|10786194|Star Graphics Electronic|3109|Airlines|US|2015-03-06|2015-03-05|Purchase|D|22000|167|154|82552153408896949|discover|Use Case 11 - Green|Ms. Altie Hermiston DDS|2|WINTER GARDEN|FL|34787|US|
33_2016-02-01 22:08:53|10786194|Payment|1111|Customer Payment|US|2015-03-09|2015-03-08|Reversal|C|22000|135|289|82552153408896949|discover|Use Case 11 - Green|Ms. Altie Hermiston DDS|2|WINTER GARDEN|FL|34787|US|
34_2016-02-01 22:08:53|10786194|Resource Data Building|9405|U.S. Federal Government Agencies or Departments|US|2015-03-11|2015-03-10|Purchase|D|22000|83|206|82552153408896949|discover|Use Case 11 - Green|Ms. Altie Hermiston DDS|2|WINTER GARDEN|FL|34787|US|
35_2016-02-01 22:08:53|10786194|Payment|1111|Customer Payment|US|2015-03-12|2015-03-11|Cash Payment|C|22000|15|221|82552153408896949|discover|Use Case 11 - Green|Ms. Altie Hermiston DDS|2|WINTER GARDEN|FL|34787|US|
36_2016-02-01 22:08:53|10786194|People Internet Consulting|3420|Car Rental|US|2015-03-15|2015-03-14|Interest Charge|D|22000|192|29|82552153408896949|discover|Use Case 11 - Green|Ms. Altie Hermiston DDS|2|WINTER GARDEN|FL|34787|US|
37_2016-02-01 22:08:53|10786194|Payment|1111|Customer Payment|US|2015-03-16|2015-03-15|Reversal|C|22000|12|41|82552153408896949|discover|Use Case 11 - Green|Ms. Altie Hermiston DDS|2|WINTER GARDEN|FL|34787|US|
38_2016-02-01 22:08:53|10786194|Advanced Net Resource|3634|Hotels/Motels/Inns/Resorts|US|2015-03-17|2015-03-16|Purchase|D|22000|17|24|82552153408896949|discover|Use Case 11 - Green|Ms. Altie Hermiston DDS|2|WINTER GARDEN|FL|34787|US|
